2,1,0,4,2,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,3,1,0,0,0,2,1,1,1,0,1,3,3,1,1,0,2,0,1,1,0,2,2,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,3,0,2,0,1,0,0,2,0,0,1,0,0,2,2,0,1,0,0,1,2,2,0,1,1,0,0,2,2,0,1,4,0,1,2,0.8889,3,0,0m7.0793s
0,1,1,0,2,2,0,1,2,1,2,0,0,2,0,1,1,2,1,1,1,0,0,1,0,2,1,0,0,2,0,2,2,0,0,0,0,1,2,0,1,1,2,3,2,0,2,1,0,0,0,0,1,1,0,0,2,0,0,1,1,0,1,1,2,1,0,1,0,1,1,4,0,1,1,2,1,3,1,1,0,2,1,2,1,0,0,1,0,0,2,0,1,0,2,1,2,1,0,0.9091,1,0,0m7.555s
3,0,1,1,2,1,0,0,0,0,1,0,2,1,0,0,1,2,0,3,2,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,2,1,0,2,0,1,0,0,1,1,1,0,2,2,1,1,0,3,0,2,0,0,2,0,2,2,0,0,1,0,0,2,1,0,1,1,2,2,1,0,1,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0.7172,2,0,0m8.4242s
0,0,0,1,0,0,1,0,1,0,1,1,2,0,0,1,2,0,0,2,1,1,1,1,0,1,0,2,1,1,0,1,0,0,0,0,1,0,2,0,0,1,0,1,2,1,2,1,1,1,0,1,0,1,1,0,0,0,0,0,2,1,1,0,0,2,1,1,0,0,1,0,3,2,0,1,0,1,0,1,1,3,0,1,1,2,1,0,0,1,2,2,2,1,0,0,0,1,2,0.7576,1,0,0m6.676s
0,0,0,1,0,3,1,2,0,1,1,0,0,1,0,0,1,0,1,2,0,1,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,1,1,2,2,2,0,1,0,2,1,1,2,1,1,0,0,1,0,0,1,0,3,0,0,4,1,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,3,0,1,0,0,0,1,3,0,0,0,0,0,0,1,1,0.6465,1,0,0m6.7985s
2,2,1,0,1,1,0,2,2,0,1,2,1,0,1,0,3,0,2,2,0,2,1,1,0,0,1,0,0,1,1,1,1,4,0,1,2,0,0,1,0,0,2,0,0,2,0,1,1,2,1,2,1,1,0,0,2,0,1,1,0,0,1,1,1,2,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,2,0,1,1,1,0,0,0,0,1,0.8081,4,0,0m7.9656s
0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,2,2,0,0,1,1,0,0,2,1,1,2,2,2,1,2,0,0,1,3,0,1,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,2,0,0,1,1,0,2,0,0,2,0,0,0,0,0,1,0,0,2,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0.6465,1,0,0m7.2278s
0,0,2,0,1,0,2,0,2,1,0,1,0,2,2,0,2,0,0,2,1,0,0,0,0,0,1,1,0,0,2,0,0,3,2,0,2,0,2,0,2,0,0,0,2,1,0,1,0,1,0,0,3,1,2,0,3,2,0,0,0,0,0,0,1,1,1,0,3,0,2,3,0,0,3,2,3,0,0,2,0,0,0,0,0,2,0,1,0,2,0,0,0,2,1,0,1,1,2,0.8283,1,0,0m6.8528s
1,0,1,0,0,0,0,0,0,1,0,1,2,2,2,1,1,2,0,1,0,0,0,0,1,0,1,2,0,0,0,1,2,0,0,1,0,0,0,2,2,2,0,2,0,1,0,0,2,1,1,0,0,0,0,1,3,0,1,1,0,0,1,0,1,1,2,2,1,0,0,1,2,0,1,1,1,0,0,4,3,1,1,0,1,0,1,0,1,1,0,1,1,1,0,4,1,1,1,0.798,2,0,0m8.0523s
2,0,2,0,1,0,1,0,1,0,0,0,1,1,0,0,2,1,0,2,1,0,1,1,1,1,3,1,1,0,0,0,0,1,1,0,1,0,2,0,2,1,2,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,2,0,1,0,3,1,0,2,1,1,2,1,0,1,0,0,1,2,1,1,1,0,0,0,0,0,1,1,0,3,1,0,0,0,1,1,0.7172,2,0,0m8.5226s
1,1,1,1,0,1,0,0,1,1,0,0,4,0,0,0,1,0,2,1,1,2,0,1,0,1,0,0,1,0,0,1,1,0,2,1,0,0,0,0,1,2,0,1,1,2,0,0,1,3,1,1,1,0,0,1,1,1,2,0,0,1,1,0,0,0,0,2,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,4,0,0,0,3,0,0,1,2,0,2,1,0,1,1,0,0.6869,5,0,0m6.8253s
