0,2,2,2,1,2,1,0,0,2,2,2,1,0,1,4,0,0,3,2,0,0,1,1,1,2,1,1,0,1,0,0,1,2,1,3,2,0,2,2,3,3,2,1,3,1,2,0,2,2,0,3,0,1,2,0,0,2,0,2,0,1,4,0,2,0,1,1,1,2,4,0,0,0,4,2,0,0,3,2,2,3,0,1,0,5,1,3,3,1,0,0,1,3,0,0,3,0,1,1.3232,1,0,0m5.8379s
0,0,1,0,0,0,1,3,2,1,2,1,3,2,7,0,1,2,2,1,1,0,0,4,2,1,0,1,3,2,3,0,1,1,2,0,4,2,2,0,4,2,1,0,1,1,2,1,1,0,0,1,2,2,0,0,1,3,1,0,2,4,0,2,0,1,2,5,2,1,0,2,3,2,0,0,0,4,0,0,1,3,1,3,0,0,2,1,0,1,3,1,0,2,2,0,0,1,5,1.3838,1,0,0m4.4647s
1,2,0,2,0,1,2,1,2,1,3,0,0,0,1,1,0,1,1,2,0,1,1,1,0,1,3,3,2,2,2,1,3,1,0,0,3,1,2,0,2,1,3,2,4,3,1,3,1,1,0,1,2,2,1,2,1,0,2,1,0,4,3,2,2,2,1,1,1,2,2,2,1,0,2,2,5,0,1,1,2,0,4,3,0,0,2,1,1,2,0,0,2,0,2,1,1,2,2,1.4141,3,0,0m4.1913s
1,2,2,2,1,2,1,1,0,0,1,1,0,0,1,5,0,4,1,1,2,2,2,5,2,0,2,0,2,1,3,1,3,0,0,0,1,1,2,1,2,1,0,1,0,3,1,2,2,1,3,3,1,0,0,0,1,0,1,1,3,3,2,1,1,5,0,0,2,4,2,2,1,2,1,2,1,3,0,0,3,1,2,2,2,1,2,1,1,0,1,0,2,0,3,2,0,2,2,1.4242,9,0,0m5.3633s
2,5,0,4,1,2,0,2,0,1,2,4,1,0,1,1,1,2,2,2,1,2,1,2,0,3,1,1,2,3,3,1,2,2,3,1,0,3,4,0,3,1,3,0,2,3,1,2,0,3,4,2,1,2,1,3,1,0,1,1,2,3,2,2,2,3,1,4,0,3,2,4,1,5,3,1,1,2,0,0,1,0,3,1,1,2,1,2,4,2,1,2,0,2,4,0,0,2,0,1.7273,3,0,0m5.6396s
1,2,1,1,0,2,0,1,2,2,2,1,0,0,1,0,2,1,0,1,1,1,2,1,1,2,1,0,1,1,2,1,1,0,1,1,0,0,0,1,1,2,1,1,1,2,2,1,2,3,0,0,0,2,2,1,2,2,1,2,1,2,0,0,4,0,2,0,0,2,3,1,1,0,2,2,1,1,1,3,2,1,2,0,2,1,1,2,1,2,1,1,0,2,0,0,2,2,4,1.1919,5,0,0m3.9647s
0,3,1,0,2,2,1,4,2,1,2,1,1,3,2,4,1,0,0,4,1,0,2,2,1,0,0,2,2,3,2,1,2,2,0,0,3,2,1,4,1,1,2,1,4,1,2,1,1,2,0,1,2,1,0,1,2,1,0,0,0,1,0,2,2,0,0,5,4,0,1,4,1,2,1,2,0,2,1,1,0,2,3,3,1,3,1,3,2,2,1,1,1,2,4,2,1,2,0,1.5253,1,0,0m4.1579s
2,0,5,2,2,1,1,1,4,1,1,0,2,2,6,3,1,0,1,0,3,0,3,2,0,1,2,0,1,4,2,1,3,0,3,0,1,1,1,1,1,2,0,0,2,1,1,1,0,2,4,1,1,0,1,2,0,0,0,2,0,2,0,1,4,1,0,3,3,2,1,2,1,2,0,2,0,1,0,1,0,2,3,1,0,2,0,1,2,0,0,2,0,2,1,0,0,3,2,1.3333,2,0,0m4.7362s
3,2,4,2,0,2,4,2,1,1,1,0,1,2,2,4,1,2,0,2,1,2,2,1,0,1,1,1,2,2,3,1,3,0,1,0,2,2,1,1,1,1,2,6,1,2,3,1,2,1,1,2,4,1,2,2,1,5,2,2,1,2,1,0,0,2,1,1,1,1,3,1,1,0,1,3,1,1,5,1,0,0,1,2,1,2,1,1,0,1,1,4,1,1,2,1,1,0,5,1.5859,5,0,0m5.2643s
3,0,3,2,4,1,1,2,3,1,2,1,0,3,3,3,3,0,2,2,1,2,3,1,4,1,2,2,1,4,1,1,3,4,4,3,0,1,2,4,2,4,3,2,1,1,2,0,2,0,0,2,2,2,2,2,0,1,1,2,0,0,1,1,1,2,0,2,0,2,2,1,0,1,0,3,1,2,1,2,1,2,3,3,1,1,3,1,3,3,3,2,1,1,1,2,1,2,0,1.7172,2,0,0m5.6363s
1,0,2,1,4,1,1,3,2,0,2,3,2,3,1,0,2,2,2,0,1,1,1,1,4,1,0,3,2,1,1,0,3,3,1,2,3,2,2,1,2,1,0,4,2,1,0,1,3,1,3,0,3,2,2,3,3,1,2,3,0,1,5,2,1,0,2,3,5,1,3,0,1,3,4,2,1,1,2,3,2,2,1,1,1,1,5,2,1,2,2,0,3,2,0,2,4,1,1,1.7677,2,0,0m4.6158s
0,3,2,4,2,1,4,4,2,0,2,4,0,1,1,1,2,3,2,1,0,0,0,3,2,0,0,2,0,0,1,5,1,2,0,1,1,1,1,2,3,1,1,2,2,4,0,1,1,1,1,2,2,1,2,1,2,0,3,1,0,4,4,3,2,2,1,1,3,0,2,0,2,0,1,1,2,3,0,2,1,1,3,0,3,0,3,4,1,1,0,0,1,2,1,1,1,1,0,1.5051,1,0,0m4.6171s
1,1,4,2,2,1,0,5,1,4,2,2,0,1,0,0,1,1,2,1,4,0,1,1,0,2,0,2,3,2,1,0,5,1,0,4,1,0,2,1,0,1,0,1,0,2,1,2,0,1,2,1,1,5,0,2,1,0,3,2,0,2,1,4,1,2,0,1,2,4,1,1,1,2,2,1,1,1,2,2,1,4,0,1,0,2,5,1,1,1,2,0,2,1,0,3,0,1,3,1.4646,7,0,0m4.215s
2,3,1,1,3,1,2,2,1,1,1,4,0,1,0,3,0,2,4,1,1,0,2,1,0,5,3,3,1,2,2,4,0,2,1,2,2,0,1,3,2,0,2,2,1,1,1,2,3,2,1,3,1,2,2,0,0,1,1,2,2,2,0,0,1,1,2,3,2,2,2,1,2,3,1,0,1,1,2,0,1,0,1,0,2,2,3,1,2,0,2,1,2,1,3,2,3,1,2,1.5556,13,0,0m4.5526s
1,1,1,2,0,3,0,1,4,1,1,3,2,1,1,1,0,3,0,0,0,1,3,4,0,1,1,2,3,1,0,2,1,2,0,0,0,1,0,0,2,5,0,1,1,1,1,1,2,3,1,1,1,2,0,0,0,3,3,1,2,2,2,1,1,0,0,2,0,0,1,1,2,1,1,2,2,1,0,1,3,3,1,2,2,2,2,1,3,1,0,1,1,2,3,1,1,1,0,1.303,5,0,0m4.8315s
2,4,2,1,3,3,1,1,0,4,2,4,3,0,0,2,2,2,0,2,3,0,2,1,1,0,1,1,1,1,1,0,2,2,2,0,2,4,4,4,1,2,0,0,3,3,1,1,1,1,0,1,2,0,2,4,3,1,1,2,0,2,2,2,0,2,1,2,1,0,1,3,1,1,0,2,2,1,1,2,1,0,0,0,1,2,3,3,2,1,2,1,0,2,1,1,0,1,2,1.4949,9,0,0m5.1009s
0,1,0,1,2,0,3,2,1,1,1,0,2,3,5,1,0,2,3,2,0,1,4,2,4,1,1,1,0,1,3,2,1,2,0,2,1,2,0,2,2,0,2,2,2,2,2,2,2,2,2,4,3,4,1,0,0,2,1,1,0,1,2,3,4,3,0,2,0,4,4,3,1,0,2,1,0,0,2,2,1,2,5,1,1,2,4,0,2,2,1,0,0,3,1,1,1,3,1,1.6263,1,0,0m4.108s
1,0,1,0,4,1,0,2,1,0,0,3,1,0,1,1,1,4,1,3,0,0,2,2,1,4,2,1,3,1,4,2,2,1,2,1,0,0,1,1,1,2,1,5,2,0,1,1,1,0,3,2,0,3,2,3,1,1,3,2,0,2,2,2,0,3,5,0,2,1,2,2,2,0,2,1,0,1,1,0,2,1,1,0,1,1,0,0,0,1,2,1,2,0,3,3,2,1,2,1.4141,2,0,0m4.1459s
1,3,1,1,2,3,2,1,2,1,0,0,2,1,4,2,0,1,1,1,0,1,1,4,0,5,2,1,3,1,4,2,2,2,0,1,1,2,2,0,1,5,1,1,1,0,1,1,3,1,2,1,1,1,4,0,2,1,2,3,2,2,5,1,1,2,2,0,2,1,2,1,0,1,1,1,3,1,3,1,0,0,1,3,0,1,1,1,1,0,0,2,2,3,1,0,1,0,2,1.4747,11,0,0m4.5101s
1,3,0,2,3,1,0,1,1,2,1,2,4,0,0,0,0,2,0,2,0,3,2,2,0,2,1,0,0,0,2,2,3,1,0,2,4,1,0,1,0,1,0,3,3,1,3,2,0,1,2,1,0,3,0,1,2,1,0,2,1,0,0,8,3,1,1,1,0,2,1,1,5,0,0,0,1,1,0,0,0,2,2,0,0,3,1,3,2,1,3,1,0,4,0,1,3,2,1,1.3333,3,0,0m4.1155s
1,0,0,4,2,2,1,2,0,2,2,1,1,0,3,1,3,0,2,3,1,1,0,1,0,4,1,1,1,3,0,2,0,0,3,3,0,2,3,1,0,2,1,1,2,3,1,2,0,0,1,3,3,1,1,2,2,2,1,0,3,1,2,1,2,2,2,3,3,0,2,1,1,0,1,2,2,2,3,1,4,0,8,1,0,2,0,2,3,2,2,2,0,2,0,1,2,0,0,1.5152,2,0,0m4.2163s
0,0,5,2,3,0,1,5,0,4,1,1,5,2,1,1,4,1,1,1,2,1,0,0,1,1,3,1,1,0,0,2,2,1,1,0,2,1,2,1,3,0,0,0,1,4,2,2,0,4,0,0,0,1,2,3,1,2,1,0,0,0,3,0,1,4,2,0,0,2,5,1,2,2,0,1,5,4,2,1,1,0,0,1,1,1,2,3,2,2,1,2,0,2,1,2,2,0,1,1.4646,1,0,0m4.8657s
1,2,3,1,1,0,6,3,0,0,2,1,3,0,0,3,1,2,7,0,2,2,2,2,2,0,2,3,0,2,3,0,1,2,1,1,2,2,2,3,2,3,3,2,1,1,2,2,1,0,2,2,1,0,1,1,1,4,0,1,3,1,3,2,1,0,2,1,1,1,2,1,1,2,1,2,2,2,2,0,2,1,3,1,3,2,3,2,3,2,1,0,1,1,4,3,0,1,1,1.6566,6,0,0m4.4194s
1,0,2,0,1,2,3,1,2,4,0,1,2,0,3,1,1,1,2,3,1,1,3,2,2,1,2,2,0,1,3,0,2,1,1,2,1,2,2,0,3,1,1,0,0,2,1,3,1,0,2,1,2,3,2,1,0,2,0,2,3,1,2,1,4,1,3,0,2,0,3,3,1,2,1,1,1,1,2,1,2,1,1,2,1,1,2,4,0,0,0,1,0,2,3,1,1,1,2,1.4545,2,0,0m4.0779s
1,2,1,2,1,2,3,2,1,1,1,0,2,1,0,1,0,2,2,2,0,2,4,1,0,0,2,2,1,1,4,2,6,2,1,3,3,1,1,2,1,2,5,2,0,1,2,5,1,1,2,2,1,1,0,3,1,1,0,0,2,2,2,1,2,1,2,1,3,2,3,2,1,3,2,1,1,0,2,1,1,2,1,4,3,0,0,2,0,0,2,2,2,2,1,0,0,1,0,1.5455,12,0,0m4.132s
1,0,2,1,0,0,2,1,1,3,1,4,0,2,0,1,2,0,2,2,4,2,1,1,0,2,2,2,1,0,1,3,1,1,1,1,2,2,2,4,1,3,3,1,2,2,1,1,2,1,0,0,1,1,2,2,3,3,0,2,0,0,0,1,3,0,0,1,0,3,1,1,1,1,2,2,1,1,4,1,1,4,1,1,2,2,1,2,1,1,2,3,1,1,3,1,1,0,5,1.4646,2,0,0m4.7901s
0,2,3,0,2,2,2,0,0,0,3,3,2,2,1,2,3,3,2,1,0,2,0,1,0,5,2,2,2,0,1,3,2,1,0,3,2,3,1,1,5,1,3,1,1,2,1,5,4,2,2,0,2,3,3,0,0,3,2,1,1,3,1,2,2,1,3,0,1,1,1,0,1,4,0,1,2,2,2,0,1,2,1,2,4,2,2,1,0,0,2,2,1,1,2,1,4,2,0,1.6465,1,0,0m4.745s
0,1,0,1,3,2,2,1,0,2,0,2,1,2,1,0,1,1,2,2,1,1,1,0,5,0,2,1,5,6,3,7,1,2,0,0,0,0,2,3,1,0,1,2,0,0,5,3,3,3,1,1,1,0,1,1,0,1,0,2,3,1,1,1,0,2,1,3,1,1,0,0,2,1,2,1,5,3,1,1,2,4,2,0,0,1,1,2,3,0,1,0,3,2,4,2,1,1,0,1.5051,1,0,0m4.4042s
2,2,2,1,3,2,1,3,2,2,1,4,2,0,3,2,2,4,1,1,0,2,2,0,1,3,3,2,1,0,2,1,1,1,0,1,0,0,0,0,2,2,2,1,3,1,3,3,3,0,4,1,1,1,3,1,2,0,5,1,2,0,5,2,2,0,3,3,2,2,0,0,1,0,0,2,3,3,1,0,0,3,1,0,2,1,4,5,1,2,3,3,2,2,3,3,1,4,0,1.7172,14,0,0m4.0567s
2,1,2,1,3,2,3,0,1,0,2,3,1,0,1,3,2,2,0,1,0,2,3,4,0,1,0,5,1,0,2,2,1,2,0,3,1,1,1,1,1,1,2,1,1,1,2,1,0,1,2,1,3,4,2,4,3,0,0,1,1,3,2,3,0,1,1,2,0,2,1,0,2,1,1,1,3,1,1,0,2,3,2,3,2,1,2,1,2,0,0,1,3,1,4,4,2,2,2,1.5556,8,0,0m5.0571s
0,1,2,0,2,2,2,0,2,1,4,2,2,1,0,3,0,2,1,2,0,0,1,2,2,3,1,1,1,1,1,0,2,2,3,0,3,0,0,1,1,2,1,4,2,1,4,0,0,4,2,1,1,1,0,1,1,1,1,3,0,2,1,1,0,2,1,1,1,1,1,2,1,2,1,2,5,0,1,3,0,1,5,0,1,2,2,0,2,2,3,2,1,0,1,4,0,0,2,1.4141,1,0,0m4.1363s
