2.1263,1.8735,2.1747,2.1606,1.9113,2.8195,2.1897,2.247,2.1646,2.3089,2.1921,2.2368,1.9967,1.8379,2.0961,2.6025,2.4269,2.2569,1.8944,2.4659,2.3358,2.8568,2.0687,2.3743,3.0842,2.2092,2.2686,2.3536,2.0618,2.2494,2.1084,2.2649,2.4608,2.0401,2.1041,2.1418,2.4749,2.503,2.5283,2.6545,2.3686,2.6731,2.3037,1.9936,1.983,2.3191,2.0242,2.0278,2.5387,2.1695,2.1113
105.1065,32.0368,115.9917,153.8283,30.7486,303.6548,171.0487,168.4769,141.1096,194.7396,149.7173,132.6591,80.5937,34.5299,117.4603,144.7061,162.5694,103.1473,50.0792,176.1874,167.7856,180.4871,101.9737,179.3001,84.5964,65.5495,144.3015,168.0829,40.2543,107.6523,94.6375,119.3519,111.76,80.1448,90.2498,137.1157,122.6503,143.6783,206.0958,90.1988,226.2362,234.2774,176.798,62.8868,106.4389,87.3815,116.7563,85.6915,139.1732,120.2424,96.8388
