3,1,4,1,0,0,3,1,1,2,1,2,2,0,4,1,1,0,1,1,2,2,0,0,4,2,1,1,0,0,0,1,1,0,3,0,1,0,1,0,3,5,0,1,1,2,0,3,3,2,2,0,1,0,0,0,2,0,1,0,6,4,4,0,5,3,1,2,0,2,0,2,3,0,0,2,1,0,1,0,2,3,1,3,2,1,0,1,3,2,3,4,0,1,1,1,2,0,1,1.4242,5,0,0m4.929s
4,3,5,3,3,0,2,3,1,1,2,6,2,0,0,0,2,2,1,2,2,0,4,2,1,1,2,2,2,1,0,1,2,1,1,1,0,1,0,2,5,1,1,0,3,2,0,0,3,0,1,2,0,1,0,2,1,1,2,0,0,1,5,1,0,1,1,1,1,3,0,1,1,1,1,0,0,1,2,2,0,0,1,1,2,0,3,1,0,2,1,1,3,0,0,0,2,1,2,1.3737,6,0,0m5.2528s
2,1,3,2,1,1,0,4,2,2,1,0,1,1,2,2,0,0,0,2,1,1,1,0,1,2,0,0,0,1,1,1,2,4,2,0,2,2,2,5,3,0,2,1,0,2,1,1,1,1,2,1,2,2,1,0,3,2,0,3,0,2,1,0,3,1,2,2,2,2,1,1,0,2,1,0,0,1,1,1,2,1,1,0,3,1,0,3,1,2,2,0,1,3,2,2,3,0,0,1.3434,7,0,0m4.8211s
2,1,0,1,2,1,3,1,0,2,1,1,3,0,2,0,1,0,1,0,2,1,0,1,2,1,2,0,0,1,2,3,2,1,2,1,1,2,0,2,1,1,0,1,1,0,2,2,1,1,1,2,2,2,2,1,2,2,2,0,1,1,0,1,1,2,2,3,0,0,2,1,2,1,1,1,1,1,2,2,3,2,2,1,4,3,0,0,1,1,1,1,1,1,0,4,1,2,0,1.2828,3,0,0m5.3421s
0,4,2,1,3,4,2,1,1,0,1,1,2,3,1,0,1,2,1,0,1,4,1,2,2,1,1,1,1,4,1,1,1,1,0,3,2,0,1,2,0,1,2,4,0,1,2,1,0,0,1,1,1,1,2,3,2,0,1,1,0,1,0,1,0,1,0,2,0,1,3,3,2,0,1,2,7,1,0,1,1,0,1,1,1,0,2,2,1,0,2,1,1,0,0,1,1,2,2,1.303,1,0,0m4.962s
1,1,1,1,0,3,3,3,4,3,0,2,2,3,0,1,2,2,1,2,1,0,3,2,0,1,1,2,3,3,3,3,3,1,3,2,2,1,1,1,3,1,2,1,0,0,0,1,0,3,0,2,1,1,3,2,0,1,0,2,0,2,0,1,4,1,0,1,2,1,1,0,2,1,2,1,1,1,1,1,0,5,1,2,3,1,1,1,2,1,3,2,0,2,4,0,0,1,1,1.4848,5,0,0m4.9425s
1,1,2,2,0,1,1,0,1,0,1,1,0,3,0,2,1,1,3,1,1,1,1,0,1,1,0,1,1,1,2,1,3,1,0,1,0,3,0,1,1,0,0,1,5,2,2,1,1,1,3,1,0,1,0,2,1,2,2,2,1,3,1,2,1,2,1,1,1,3,0,2,2,3,0,0,2,0,0,2,3,1,0,1,4,1,0,1,3,0,2,2,3,2,0,1,2,3,0,1.2727,5,0,0m4.8425s
1,1,1,1,2,2,0,0,4,3,2,1,3,0,2,0,3,0,0,0,0,0,2,1,2,0,1,2,0,1,2,2,4,3,1,1,1,0,1,0,0,0,1,2,2,1,1,2,3,2,0,1,3,1,4,1,1,1,2,2,3,1,5,1,1,1,2,0,1,3,3,0,0,1,0,3,0,0,0,0,1,1,2,1,3,1,0,1,3,3,2,0,2,2,3,2,2,2,1,1.3838,7,0,0m4.8344s
0,1,1,2,0,2,0,0,1,1,0,1,2,2,0,1,3,0,2,5,0,0,0,1,1,0,2,0,1,1,2,1,1,2,1,0,4,0,0,3,2,1,0,2,2,1,1,0,0,4,2,2,2,3,2,2,2,2,2,0,1,2,2,0,0,1,0,1,2,1,2,1,1,0,0,2,0,2,0,0,1,1,0,0,1,1,1,2,6,1,3,0,5,2,1,4,1,2,0,1.2727,1,0,0m4.9906s
1,1,0,0,1,1,1,0,1,0,1,0,1,1,2,0,0,1,1,1,1,1,2,3,1,0,2,2,2,1,0,0,1,3,2,4,1,2,2,2,1,1,2,2,1,1,0,2,1,2,0,2,2,2,2,1,1,1,1,3,1,2,2,0,2,3,2,2,1,3,1,1,1,2,2,2,2,1,2,1,1,0,3,0,2,2,1,0,0,0,0,2,2,0,0,1,1,1,0,1.2424,3,0,0m4.8208s
0,1,2,1,3,0,1,0,2,1,1,2,0,1,1,0,0,0,2,0,1,1,2,2,4,1,0,2,1,0,1,1,2,0,1,1,2,1,2,1,0,2,3,2,2,0,1,1,0,1,3,4,1,0,1,4,2,1,0,0,2,3,1,0,3,2,1,2,3,2,0,1,3,0,0,0,0,2,0,1,4,3,4,0,5,2,1,1,1,1,1,2,1,2,0,0,1,2,3,1.3333,1,0,0m4.8222s
1,2,2,0,1,2,2,2,1,3,0,0,1,0,2,0,0,3,1,0,1,1,2,4,1,2,0,0,0,2,1,0,3,2,1,2,0,1,0,2,0,0,0,0,2,1,1,1,1,1,0,1,1,1,0,0,0,3,0,4,2,1,3,3,0,1,1,1,1,2,0,1,0,3,1,0,3,3,1,2,2,2,3,1,1,0,0,1,4,6,2,1,0,0,1,3,0,1,0,1.2323,4,0,0m5.1572s
1,1,0,1,3,0,1,2,4,3,0,2,0,0,4,0,2,2,1,2,4,0,2,0,0,2,3,1,2,1,2,2,2,2,0,2,3,0,0,2,1,0,1,1,2,1,1,1,2,1,3,1,1,3,0,1,0,1,2,2,2,1,2,3,1,0,3,2,2,1,2,1,1,4,0,5,1,1,4,1,1,2,1,3,1,0,1,2,0,2,1,0,1,1,2,1,0,2,2,1.4545,3,0,0m5.8937s
